id,enhanceType,type,param1,param2,caption
6521,5,32,22,3,964
6522,5,32,22,3,964
6523,5,32,22,3,964
6524,5,32,22,4,965
6525,5,32,22,4,965
6526,5,32,22,4,965
6527,5,32,22,4,965
6528,5,32,22,4,965
6529,5,32,23,1,966
6530,5,32,23,1,966
6531,5,32,23,1,966
6532,5,32,23,1,966
6533,5,32,23,1,966
6534,5,32,23,2,967
6535,5,32,23,2,967
6536,5,32,23,2,967
6537,5,32,23,2,967
6538,5,32,23,2,967
6539,5,32,23,3,968
6540,5,32,23,3,968
6541,5,32,23,3,968
6542,5,32,23,3,968
6543,5,32,23,3,968
6544,5,32,23,4,969
6545,5,32,23,4,969
6546,5,32,23,4,969
6547,5,32,23,4,969
6548,5,32,23,4,969
6549,5,32,28,1,970
6550,5,32,28,1,970
6551,5,32,28,1,970
6552,5,32,28,1,970
6553,5,32,28,1,970
6554,5,32,28,2,971
6555,5,32,28,2,971
6556,5,32,28,2,971
6557,5,32,28,2,971
6558,5,32,28,2,971
6559,5,32,28,3,972
6560,5,32,28,3,972
6561,5,32,28,3,972
6562,5,32,28,3,972
6563,5,32,28,3,972
6564,5,32,28,4,973
6565,5,32,28,4,973
6566,5,32,28,4,973
6567,5,32,28,4,973
6568,5,32,28,4,973
6569,5,32,29,1,974
6570,5,32,29,1,974
6571,5,32,29,1,974
6572,5,32,29,1,974
6573,5,32,29,1,974
6574,5,32,29,2,975
6575,5,32,29,2,975
6576,5,32,29,2,975
6577,5,32,29,2,975
6578,5,32,29,2,975
6579,5,32,29,3,976
6580,5,32,29,3,976
6581,5,32,29,3,976
6582,5,32,29,3,976
6583,5,32,29,3,976
6584,5,32,29,4,977
6585,5,32,29,4,977
6586,5,32,29,4,977
6587,5,32,29,4,977
6588,5,32,29,4,977
6589,5,35,25,0,978
6590,5,35,50,0,978
6591,5,35,75,0,978
6592,5,35,100,0,978
6593,5,35,125,0,978
6594,5,35,150,0,978
6595,5,35,175,0,978
6596,5,35,200,0,978
6597,5,35,225,0,978
6598,5,35,250,0,978
6599,5,35,275,0,978
6600,5,35,300,0,978
6601,5,35,325,0,978
6602,5,35,350,0,978
6603,5,35,375,0,978
6604,5,35,400,0,978
6605,5,35,425,0,978
6606,5,35,450,0,978
6607,5,35,475,0,978
6608,5,35,500,0,978
6609,7,141,20,0,979
6610,7,141,40,0,980
6611,7,141,60,0,981
6612,7,141,80,0,982
6613,7,141,100,0,983
6614,7,141,120,0,984
6615,7,141,140,0,985
6616,7,141,160,0,986
6617,7,141,180,0,987
6618,7,141,200,0,988
6619,7,141,220,0,989
6620,7,141,240,0,990
6621,7,141,260,0,991
6622,7,141,280,0,992
6623,7,141,300,0,993
6624,7,141,320,0,994
6625,7,141,340,0,995
6626,7,141,360,0,996
6627,7,141,380,0,997
6628,7,141,400,0,998
6629,7,42,10,0,999
6630,7,42,12,0,999
6631,7,42,14,0,999
6632,7,42,16,0,999
6633,7,42,18,0,999
6634,7,42,20,0,999
6635,7,42,22,0,999
6636,7,42,24,0,999
6637,7,42,26,0,999
6638,7,42,28,0,999
6639,7,42,30,0,999
6640,7,42,32,0,999
6641,7,42,34,0,999
6642,7,42,36,0,999
6643,7,42,38,0,999
6644,7,42,40,0,999
6645,7,42,42,0,999
6646,7,42,44,0,999
6647,7,42,46,0,999
6648,7,42,50,0,999
6649,7,2,4,10,1000
6650,7,2,4,12,1000
6651,7,2,4,14,1000
6652,7,2,4,16,1000
6653,7,2,4,18,1000
6654,7,2,4,20,1000
6655,7,2,4,22,1000
6656,7,2,4,24,1000
6657,7,2,4,26,1000
6658,7,2,4,28,1000
6659,7,2,4,30,1000
6660,7,2,4,32,1000
6661,7,2,4,34,1000
6662,7,2,4,36,1000
6663,7,2,4,38,1000
6664,7,2,4,40,1000
6665,7,2,4,42,1000
6666,7,2,4,44,1000
6667,7,2,4,46,1000
6668,7,2,4,50,1000
6669,5,106,10,0,1001
6670,5,106,12,0,1001
6671,5,106,14,0,1001
6672,5,106,16,0,1001
6673,5,106,18,0,1001
6674,5,106,20,0,1001
6675,5,106,22,0,1001
6676,5,106,24,0,1001
6677,5,106,26,0,1001
6678,5,106,28,0,1001
6679,5,106,30,0,1001
6680,5,106,32,0,1001
6681,5,106,34,0,1001
6682,5,106,36,0,1001
6683,5,106,38,0,1001
6684,5,106,40,0,1001
6685,5,106,42,0,1001
6686,5,106,44,0,1001
6687,5,106,46,0,1001
6688,5,106,50,0,1001
6689,7,107,2,0,1002
6690,7,107,4,0,1002
6691,7,107,6,0,1002
6692,7,107,8,0,1002
6693,7,107,10,0,1002
6694,7,107,12,0,1002
6695,7,107,14,0,1002
6696,7,107,16,0,1002
6697,7,107,18,0,1002
6698,7,107,20,0,1002
6699,7,107,22,0,1002
6700,7,107,24,0,1002
6701,7,107,26,0,1002
6702,7,107,28,0,1002
6703,7,107,30,0,1002
6704,7,107,32,0,1002
6705,7,107,34,0,1002
6706,7,107,36,0,1002
6707,7,107,38,0,1002
6708,7,107,40,0,1002
6709,12,108,50,0,1003
6710,12,108,60,0,1003
6711,12,108,70,0,1003
6712,12,108,80,0,1003
6713,12,108,90,0,1003
6714,12,108,100,0,1003
6715,12,108,110,0,1003
6716,12,108,120,0,1003
6717,12,108,130,0,1003
6718,12,108,140,0,1003
6719,12,108,150,0,1003
6720,12,108,160,0,1003
6721,12,108,170,0,1003
6722,12,108,180,0,1003
6723,12,108,190,0,1003
6724,12,108,200,0,1003
6725,12,108,210,0,1003
6726,12,108,220,0,1003
6727,12,108,230,0,1003
6728,12,108,250,0,1003
6729,7,73,1,0,1004
6730,7,73,2,0,1005
6731,7,73,3,0,1006
6732,7,73,4,0,1007
6733,7,73,5,0,1008
6734,7,73,6,0,1009
6735,7,19,5,0,1010
6736,7,19,10,0,1010
6737,7,19,15,0,1010
6738,7,19,20,0,1010
6739,7,19,25,0,1010
6740,7,19,30,0,1010
6741,7,19,35,0,1010
6742,7,19,40,0,1010
6743,7,19,45,0,1010
6744,7,19,50,0,1010
6745,7,19,55,0,1010
6746,7,19,60,0,1010
6747,7,19,65,0,1010
6748,7,19,70,0,1010
6749,7,19,75,0,1010
6750,7,19,80,0,1010
6751,7,19,85,0,1010
6752,7,19,90,0,1010
6753,7,19,95,0,1010
6754,7,19,100,0,1010
6755,5,74,1,0,1011
6756,5,74,1,0,1011
6757,5,74,1,0,1011
6758,5,74,1,0,1011
6759,5,74,1,0,1011
6760,5,74,1,0,1011
6761,5,74,1,0,1011
6762,5,74,1,0,1011
6763,5,74,1,0,1011
6764,5,74,1,0,1011
6765,5,74,1,0,1011
6766,5,74,1,0,1011
6767,5,74,1,0,1011
6768,5,74,1,0,1011
6769,5,74,1,0,1011
6770,5,74,1,0,1011
6771,5,74,1,0,1011
6772,5,74,1,0,1011
6773,5,74,1,0,1011
6774,5,74,1,0,1011
6775,5,74,2,0,1012
6776,5,74,2,0,1012
6777,5,74,2,0,1012
6778,5,74,2,0,1012
6779,5,74,2,0,1012
6780,5,74,2,0,1012
6781,5,74,2,0,1012
6782,5,74,2,0,1012
6783,5,74,2,0,1012
6784,5,74,2,0,1012
6785,5,74,2,0,1012
6786,5,74,2,0,1012
6787,5,74,2,0,1012
6788,5,74,2,0,1012
6789,5,74,2,0,1012
6790,5,74,2,0,1012
6791,5,74,2,0,1012
6792,5,74,2,0,1012
6793,5,74,2,0,1012
6794,5,74,2,0,1012
6795,5,74,3,0,1013
6796,5,74,3,0,1013
6797,5,74,3,0,1013
6798,5,74,3,0,1013
6799,5,74,3,0,1013
6800,5,74,3,0,1013
6801,5,74,3,0,1013
6802,5,74,3,0,1013
6803,5,74,3,0,1013
6804,5,74,3,0,1013
6805,5,74,3,0,1013
6806,5,74,3,0,1013
6807,5,74,3,0,1013
6808,5,74,3,0,1013
6809,5,74,3,0,1013
6810,5,74,3,0,1013
6811,5,74,3,0,1013
6812,5,74,3,0,1013
6813,5,74,3,0,1013
6814,5,74,3,0,1013
6815,5,74,4,0,1014
6816,5,74,4,0,1014
6817,5,74,4,0,1014
6818,5,74,4,0,1014
6819,5,74,4,0,1014
6820,5,74,4,0,1014
6821,5,74,4,0,1014
6822,5,74,4,0,1014
6823,5,74,4,0,1014
6824,5,74,4,0,1014
6825,5,74,4,0,1014
6826,5,74,4,0,1014
6827,5,74,4,0,1014
6828,5,74,4,0,1014
6829,5,74,4,0,1014
6830,5,74,4,0,1014
6831,5,74,4,0,1014
6832,5,74,4,0,1014
6833,5,74,4,0,1014
6834,5,74,4,0,1014
6835,5,74,5,0,1015
6836,5,74,5,0,1015
6837,5,74,5,0,1015
6838,5,74,5,0,1015
6839,5,74,5,0,1015
6840,5,74,5,0,1015
6841,5,74,5,0,1015
6842,5,74,5,0,1015
6843,5,74,5,0,1015
6844,5,74,5,0,1015
6845,5,74,5,0,1015
6846,5,74,5,0,1015
6847,5,74,5,0,1015
6848,5,74,5,0,1015
6849,5,74,5,0,1015
6850,5,74,5,0,1015
6851,5,74,5,0,1015
6852,5,74,5,0,1015
6853,5,74,5,0,1015
6854,5,74,5,0,1015
6855,5,74,6,0,1016
6856,5,74,6,0,1016
6857,5,74,6,0,1016
6858,5,74,6,0,1016
6859,5,74,6,0,1016
6860,5,74,6,0,1016
6861,5,74,6,0,1016
6862,5,74,6,0,1016
6863,5,74,6,0,1016
6864,5,74,6,0,1016
6865,5,74,6,0,1016
6866,5,74,6,0,1016
6867,5,74,6,0,1016
6868,5,74,6,0,1016
6869,5,74,6,0,1016
6870,5,74,6,0,1016
6871,5,74,6,0,1016
6872,5,74,6,0,1016
6873,5,74,6,0,1016
6874,5,74,6,0,1016
6875,11,34,1,0,1017
6876,11,34,2,0,1017
6877,11,34,3,0,1017
6878,11,34,4,0,1017
6879,11,34,5,0,1017
6880,11,34,6,0,1017
6881,11,34,7,0,1017
6882,11,34,8,0,1017
6883,11,34,9,0,1017
6884,11,34,10,0,1017
6885,11,34,11,0,1017
6886,11,34,12,0,1017
6887,11,34,13,0,1017
6888,11,34,14,0,1017
6889,11,34,15,0,1017
6890,11,34,16,0,1017
6891,11,34,17,0,1017
6892,11,34,18,0,1017
6893,11,34,19,0,1017
6894,11,34,20,0,1017
6895,11,36,1,0,1018
6896,11,36,2,0,1018
6897,11,36,3,0,1018
6898,11,36,4,0,1018
6899,11,36,5,0,1018
6900,11,36,6,0,1018
6901,11,36,7,0,1018
6902,11,36,8,0,1018
6903,11,36,9,0,1018
6904,11,36,10,0,1018
6905,11,36,11,0,1018
6906,11,36,12,0,1018
6907,11,36,13,0,1018
6908,11,36,14,0,1018
6909,11,36,15,0,1018
6910,11,36,16,0,1018
6911,11,36,17,0,1018
6912,11,36,18,0,1018
6913,11,36,19,0,1018
6914,11,36,20,0,1018
6915,4,111,1,0,1019
6916,4,111,2,0,1019
6917,4,111,3,0,1019
6918,4,111,4,0,1019
6919,4,111,5,0,1019
6920,4,111,6,0,1019
6921,4,111,7,0,1019
6922,4,111,8,0,1019
6923,4,111,9,0,1019
6924,4,111,10,0,1019
6925,4,111,11,0,1019
6926,4,111,12,0,1019
6927,4,111,13,0,1019
6928,4,111,14,0,1019
6929,4,111,15,0,1019
6930,4,111,16,0,1019
6931,4,111,17,0,1019
6932,4,111,18,0,1019
6933,4,111,19,0,1019
6934,4,111,20,0,1019
6935,17,47,10,0,1020
6936,17,47,20,0,1020
6937,17,47,30,0,1020
6938,17,47,40,0,1020
6939,17,47,50,0,1020
6940,17,47,60,0,1020
6941,17,47,70,0,1020
6942,17,47,80,0,1020
6943,17,47,90,0,1020
6944,17,47,100,0,1020
6945,17,47,110,0,1020
6946,17,47,120,0,1020
6947,17,47,130,0,1020
6948,17,47,140,0,1020
6949,17,47,150,0,1020
6950,17,47,160,0,1020
6951,17,47,170,0,1020
6952,17,47,180,0,1020
6953,17,47,190,0,1020
6954,17,47,200,0,1020
6955,5,79,12,1,1021
6956,5,79,12,2,1021
6957,5,79,12,3,1021
6958,5,79,12,4,1021
6959,5,79,12,5,1021
6960,5,79,12,6,1021
6961,5,79,12,7,1021
6962,5,79,12,8,1021
6963,5,79,12,9,1021
6964,5,79,12,10,1021
6965,5,79,12,11,1021
6966,5,79,12,12,1021
6967,5,79,12,13,1021
6968,5,79,12,14,1021
6969,5,79,12,15,1021
6970,5,79,12,16,1021
6971,5,79,12,17,1021
6972,5,79,12,18,1021
6973,5,79,12,19,1021
6974,5,79,12,20,1021
6975,5,79,13,1,1022
6976,5,79,13,2,1022
6977,5,79,13,3,1022
6978,5,79,13,4,1022
6979,5,79,13,5,1022
6980,5,79,13,6,1022
6981,5,79,13,7,1022
6982,5,79,13,8,1022
6983,5,79,13,9,1022
6984,5,79,13,10,1022
6985,5,79,13,11,1022
6986,5,79,13,12,1022
6987,5,79,13,13,1022
6988,5,79,13,14,1022
6989,5,79,13,15,1022
6990,5,79,13,16,1022
6991,5,79,13,17,1022
6992,5,79,13,18,1022
6993,5,79,13,19,1022
6994,5,79,13,20,1022
6995,5,79,10,1,1023
6996,5,79,10,2,1023
6997,5,79,10,3,1023
6998,5,79,10,4,1023
6999,5,79,10,5,1023
7000,5,79,10,6,1023
7001,5,79,10,7,1023
7002,5,79,10,8,1023
7003,5,79,10,9,1023
7004,5,79,10,10,1023
7005,5,79,10,11,1023
7006,5,79,10,12,1023
7007,5,79,10,13,1023
7008,5,79,10,14,1023
7009,5,79,10,15,1023
7010,5,79,10,16,1023
7011,5,79,10,17,1023
7012,5,79,10,18,1023
7013,5,79,10,19,1023
7014,5,79,10,20,1023
7015,5,79,14,1,1024
7016,5,79,14,2,1024
7017,5,79,14,3,1024
7018,5,79,14,4,1024
7019,5,79,14,5,1024
7020,5,79,14,6,1024
7021,5,79,14,7,1024
7022,5,79,14,8,1024
7023,5,79,14,9,1024
7024,5,79,14,10,1024
7025,5,79,14,11,1024
7026,5,79,14,12,1024
7027,5,79,14,13,1024
7028,5,79,14,14,1024
7029,5,79,14,15,1024
7030,5,79,14,16,1024
7031,5,79,14,17,1024
7032,5,79,14,18,1024
7033,5,79,14,19,1024
7034,5,79,14,20,1024
7035,5,79,15,1,1025
7036,5,79,15,2,1025
7037,5,79,15,3,1025
7038,5,79,15,4,1025
7039,5,79,15,5,1025
7040,5,79,15,6,1025
7041,5,79,15,7,1025
7042,5,79,15,8,1025
7043,5,79,15,9,1025
7044,5,79,15,10,1025
7045,5,79,15,11,1025
7046,5,79,15,12,1025
7047,5,79,15,13,1025
7048,5,79,15,14,1025
7049,5,79,15,15,1025
7050,5,79,15,16,1025
7051,5,79,15,17,1025
7052,5,79,15,18,1025
7053,5,79,15,19,1025
7054,5,79,15,20,1025
7055,5,79,16,1,1026
7056,5,79,16,2,1026
7057,5,79,16,3,1026
7058,5,79,16,4,1026
7059,5,79,16,5,1026
7060,5,79,16,6,1026
7061,5,79,16,7,1026
7062,5,79,16,8,1026
7063,5,79,16,9,1026
7064,5,79,16,10,1026
7065,5,79,16,11,1026
7066,5,79,16,12,1026
7067,5,79,16,13,1026
7068,5,79,16,14,1026
7069,5,79,16,15,1026
7070,5,79,16,16,1026
7071,5,79,16,17,1026
7072,5,79,16,18,1026
7073,5,79,16,19,1026
7074,5,79,16,20,1026
7075,5,79,17,1,1027
7076,5,79,17,2,1027
7077,5,79,17,3,1027
7078,5,79,17,4,1027
7079,5,79,17,5,1027
7080,5,79,17,6,1027
7081,5,79,17,7,1027
7082,5,79,17,8,1027
7083,5,79,17,9,1027
7084,5,79,17,10,1027
7085,5,79,17,11,1027
7086,5,79,17,12,1027
7087,5,79,17,13,1027
7088,5,79,17,14,1027
7089,5,79,17,15,1027
7090,5,79,17,16,1027
7091,5,79,17,17,1027
7092,5,79,17,18,1027
7093,5,79,17,19,1027
7094,5,79,17,20,1027
7095,5,79,26,1,1028
7096,5,79,26,2,1028
7097,5,79,26,3,1028
7098,5,79,26,4,1028
7099,5,79,26,5,1028
7100,5,79,26,6,1028
7101,5,79,26,7,1028
7102,5,79,26,8,1028
7103,5,79,26,9,1028
7104,5,79,26,10,1028
7105,5,79,26,11,1028
7106,5,79,26,12,1028
7107,5,79,26,13,1028
7108,5,79,26,14,1028
7109,5,79,26,15,1028
7110,5,79,26,16,1028
7111,5,79,26,17,1028
7112,5,79,26,18,1028
7113,5,79,26,19,1028
7114,5,79,26,20,1028
7115,5,79,27,1,1029
7116,5,79,27,2,1029
7117,5,79,27,3,1029
7118,5,79,27,4,1029
7119,5,79,27,5,1029
7120,5,79,27,6,1029
7121,5,79,27,7,1029
7122,5,79,27,8,1029
7123,5,79,27,9,1029
7124,5,79,27,10,1029
7125,5,79,27,11,1029
7126,5,79,27,12,1029
7127,5,79,27,13,1029
7128,5,79,27,14,1029
7129,5,79,27,15,1029
7130,5,79,27,16,1029
7131,5,79,27,17,1029
7132,5,79,27,18,1029
7133,5,79,27,19,1029
7134,5,79,27,20,1029
7135,5,79,28,1,1030
7136,5,79,28,2,1030
7137,5,79,28,3,1030
7138,5,79,28,4,1030
7139,5,79,28,5,1030
7140,5,79,28,6,1030
7141,5,79,28,7,1030
7142,5,79,28,8,1030
7143,5,79,28,9,1030
7144,5,79,28,10,1030
7145,5,79,28,11,1030
7146,5,79,28,12,1030
7147,5,79,28,13,1030
7148,5,79,28,14,1030
7149,5,79,28,15,1030
7150,5,79,28,16,1030
7151,5,79,28,17,1030
7152,5,79,28,18,1030
7153,5,79,28,19,1030
7154,5,79,28,20,1030
7155,5,79,29,1,1031
7156,5,79,29,2,1031
7157,5,79,29,3,1031
7158,5,79,29,4,1031
7159,5,79,29,5,1031
7160,5,79,29,6,1031
7161,5,79,29,7,1031
7162,5,79,29,8,1031
7163,5,79,29,9,1031
7164,5,79,29,10,1031
7165,5,79,29,11,1031
7166,5,79,29,12,1031
7167,5,79,29,13,1031
7168,5,79,29,14,1031
7169,5,79,29,15,1031
7170,5,79,29,16,1031
7171,5,79,29,17,1031
7172,5,79,29,18,1031
7173,5,79,29,19,1031
7174,5,79,29,20,1031
7175,5,79,18,1,1032
7176,5,79,18,2,1032
7177,5,79,18,3,1032
7178,5,79,18,4,1032
7179,5,79,18,5,1032
7180,5,79,18,6,1032
7181,5,79,18,7,1032
7182,5,79,18,8,1032
7183,5,79,18,9,1032
7184,5,79,18,10,1032
7185,5,79,18,11,1032
7186,5,79,18,12,1032
7187,5,79,18,13,1032
7188,5,79,18,14,1032
7189,5,79,18,15,1032
7190,5,79,18,16,1032
7191,5,79,18,17,1032
7192,5,79,18,18,1032
7193,5,79,18,19,1032
7194,5,79,18,20,1032
7195,5,79,19,1,1033
7196,5,79,19,2,1033
7197,5,79,19,3,1033
7198,5,79,19,4,1033
7199,5,79,19,5,1033
7200,5,79,19,6,1033
7201,5,79,19,7,1033
7202,5,79,19,8,1033
7203,5,79,19,9,1033
7204,5,79,19,10,1033
7205,5,79,19,11,1033
7206,5,79,19,12,1033
7207,5,79,19,13,1033
7208,5,79,19,14,1033
7209,5,79,19,15,1033
7210,5,79,19,16,1033
7211,5,79,19,17,1033
7212,5,79,19,18,1033
7213,5,79,19,19,1033
7214,5,79,19,20,1033
7215,5,79,20,1,1034
7216,5,79,20,2,1034
7217,5,79,20,3,1034
7218,5,79,20,4,1034
7219,5,79,20,5,1034
7220,5,79,20,6,1034
7221,5,79,20,7,1034
7222,5,79,20,8,1034
7223,5,79,20,9,1034
7224,5,79,20,10,1034
7225,5,79,20,11,1034
7226,5,79,20,12,1034
7227,5,79,20,13,1034
7228,5,79,20,14,1034
7229,5,79,20,15,1034
7230,5,79,20,16,1034
7231,5,79,20,17,1034
7232,5,79,20,18,1034
7233,5,79,20,19,1034
7234,5,79,20,20,1034
7235,5,79,21,1,1035
7236,5,79,21,2,1035
7237,5,79,21,3,1035
7238,5,79,21,4,1035
7239,5,79,21,5,1035
7240,5,79,21,6,1035
7241,5,79,21,7,1035
7242,5,79,21,8,1035
7243,5,79,21,9,1035
7244,5,79,21,10,1035
7245,5,79,21,11,1035
7246,5,79,21,12,1035
7247,5,79,21,13,1035
7248,5,79,21,14,1035
7249,5,79,21,15,1035
7250,5,79,21,16,1035
7251,5,79,21,17,1035
7252,5,79,21,18,1035
7253,5,79,21,19,1035
7254,5,79,21,20,1035
7255,5,79,22,1,1036
7256,5,79,22,2,1036
7257,5,79,22,3,1036
7258,5,79,22,4,1036
7259,5,79,22,5,1036
7260,5,79,22,6,1036
7261,5,79,22,7,1036
7262,5,79,22,8,1036
7263,5,79,22,9,1036
7264,5,79,22,10,1036
7265,5,79,22,11,1036
7266,5,79,22,12,1036
7267,5,79,22,13,1036
7268,5,79,22,14,1036
7269,5,79,22,15,1036
7270,5,79,22,16,1036
7271,5,79,22,17,1036
7272,5,79,22,18,1036
7273,5,79,22,19,1036
7274,5,79,22,20,1036
7275,5,79,23,1,1037
7276,5,79,23,2,1037
7277,5,79,23,3,1037
7278,5,79,23,4,1037
7279,5,79,23,5,1037
7280,5,79,23,6,1037
7281,5,79,23,7,1037
7282,5,79,23,8,1037
7283,5,79,23,9,1037
7284,5,79,23,10,1037
7285,5,79,23,11,1037
7286,5,79,23,12,1037
7287,5,79,23,13,1037
7288,5,79,23,14,1037
7289,5,79,23,15,1037
7290,5,79,23,16,1037
7291,5,79,23,17,1037
7292,5,79,23,18,1037
7293,5,79,23,19,1037
7294,5,79,23,20,1037
7295,16,47,50,0,1038
7296,16,47,60,0,1038
7297,16,47,70,0,1038
7298,16,47,80,0,1038
7299,16,47,90,0,1038
7300,16,47,100,0,1038
7301,16,47,110,0,1038
7302,16,47,120,0,1038
7303,16,47,130,0,1038
7304,16,47,140,0,1038
7305,16,47,150,0,1038
7306,16,47,160,0,1038
7307,16,47,170,0,1038
7308,16,47,180,0,1038
7309,16,47,190,0,1038
7310,16,47,200,0,1038
7311,16,47,210,0,1038
7312,16,47,220,0,1038
7313,16,47,230,0,1038
7314,16,47,250,0,1038
7315,5,19,5,0,1039
7316,5,19,10,0,1039
7317,5,19,15,0,1039
7318,5,19,20,0,1039
7319,5,19,25,0,1039
7320,5,19,30,0,1039
7321,5,19,35,0,1039
7322,5,19,40,0,1039
7323,5,19,45,0,1039
7324,5,19,50,0,1039
7325,5,19,55,0,1039
7326,5,19,60,0,1039
7327,5,19,65,0,1039
7328,5,19,70,0,1039
7329,5,19,75,0,1039
7330,5,19,80,0,1039
7331,5,19,85,0,1039
7332,5,19,90,0,1039
7333,5,19,95,0,1039
7334,5,19,100,0,1039
7335,16,33,47,1,1040
7336,16,33,47,1,1040
7337,16,33,47,1,1040
7338,16,33,47,1,1040
7339,16,33,47,1,1040
7340,16,33,47,2,1041
7341,16,33,47,2,1041
7342,16,33,47,2,1041
7343,16,33,47,2,1041
7344,16,33,47,2,1041
7345,16,33,47,3,1042
7346,16,33,47,3,1042
7347,16,33,47,3,1042
7348,16,33,47,3,1042
7349,16,33,47,3,1042
7350,16,33,47,4,1043
7351,16,33,47,4,1043
7352,16,33,47,4,1043
7353,16,33,47,4,1043
7354,16,33,47,4,1043
7355,16,33,32,1,1044
7356,16,33,32,1,1044
7357,16,33,32,1,1044
7358,16,33,32,1,1044
7359,16,33,32,1,1044
7360,16,33,32,2,1045
7361,16,33,32,2,1045
7362,16,33,32,2,1045
7363,16,33,32,2,1045
7364,16,33,32,2,1045
7365,16,33,32,3,1046
7366,16,33,32,3,1046
7367,16,33,32,3,1046
7368,16,33,32,3,1046
7369,16,33,32,3,1046
7370,16,33,32,4,1047
7371,16,33,32,4,1047
7372,16,33,32,4,1047
7373,16,33,32,4,1047
7374,16,33,32,4,1047
7375,16,33,33,1,1048
7376,16,33,33,1,1048
7377,16,33,33,1,1048
7378,16,33,33,1,1048
7379,16,33,33,1,1048
7380,16,33,33,2,1049
7381,16,33,33,2,1049
7382,16,33,33,2,1049
7383,16,33,33,2,1049
7384,16,33,33,2,1049
7385,16,33,33,3,1050
7386,16,33,33,3,1051
7387,16,33,33,3,1052
7388,16,33,33,3,1053
7389,16,33,33,3,1054
7390,16,33,33,4,1055
7391,16,33,33,4,1055
7392,16,33,33,4,1055
7393,16,33,33,4,1055
7394,16,33,33,4,1055
7395,16,33,34,1,1056
7396,16,33,34,1,1056
7397,16,33,34,1,1056
7398,16,33,34,1,1056
7399,16,33,34,1,1056
7400,16,33,34,2,1057
7401,16,33,34,2,1057
7402,16,33,34,2,1057
7403,16,33,34,2,1057
7404,16,33,34,2,1057
7405,16,33,34,3,1058
7406,16,33,34,3,1058
7407,16,33,34,3,1058
7408,16,33,34,3,1058
7409,16,33,34,3,1058
7410,16,33,34,4,1059
7411,16,33,34,4,1059
7412,16,33,34,4,1059
7413,16,33,34,4,1059
7414,16,33,34,4,1059
7415,16,33,35,1,1060
7416,16,33,35,1,1060
7417,16,33,35,1,1060
7418,16,33,35,1,1060
7419,16,33,35,1,1060
7420,16,33,35,2,1061
7421,16,33,35,2,1061
7422,16,33,35,2,1061
7423,16,33,35,2,1061
7424,16,33,35,2,1061
7425,16,33,35,3,1062
7426,16,33,35,3,1062
7427,16,33,35,3,1062
7428,16,33,35,3,1062
7429,16,33,35,3,1062
7430,16,33,35,4,1063
7431,16,33,35,4,1063
7432,16,33,35,4,1063
7433,16,33,35,4,1063
7434,16,33,35,4,1063
7435,16,33,36,1,1064
7436,16,33,36,1,1064
7437,16,33,36,1,1064
7438,16,33,36,1,1064
7439,16,33,36,1,1064
7440,16,33,36,2,1065
7441,16,33,36,2,1065
7442,16,33,36,2,1065
7443,16,33,36,2,1065
7444,16,33,36,2,1065
7445,16,33,36,3,1066
7446,16,33,36,3,1066
7447,16,33,36,3,1066
7448,16,33,36,3,1066
7449,16,33,36,3,1066
7450,16,33,36,4,1067
7451,16,33,36,4,1067
7452,16,33,36,4,1067
7453,16,33,36,4,1067
7454,16,33,36,4,1067
7455,16,33,37,1,1068
7456,16,33,37,1,1068
7457,16,33,37,1,1068
7458,16,33,37,1,1068
7459,16,33,37,1,1068
7460,16,33,37,2,1069
7461,16,33,37,2,1069
7462,16,33,37,2,1069
7463,16,33,37,2,1069
7464,16,33,37,2,1069
7465,16,33,37,3,1070
7466,16,33,37,3,1070
7467,16,33,37,3,1070
7468,16,33,37,3,1070
7469,16,33,37,3,1070
7470,16,33,37,4,1071
7471,16,33,37,4,1071
7472,16,33,37,4,1071
7473,16,33,37,4,1071
7474,16,33,37,4,1071
7475,16,33,44,1,1072
7476,16,33,44,1,1072
7477,16,33,44,1,1072
7478,16,33,44,1,1072
7479,16,33,44,1,1072
7480,16,33,44,2,1073
7481,16,33,44,2,1073
7482,16,33,44,2,1073
7483,16,33,44,2,1073
7484,16,33,44,2,1073
7485,16,33,44,3,1074
7486,16,33,44,3,1074
7487,16,33,44,3,1074
7488,16,33,44,3,1074
7489,16,33,44,3,1074
7490,16,33,44,4,1075
7491,16,33,44,4,1075
7492,16,33,44,4,1075
7493,16,33,44,4,1075
7494,16,33,44,4,1075
7495,16,33,45,1,1076
7496,16,33,45,1,1076
7497,16,33,45,1,1076
7498,16,33,45,1,1076
7499,16,33,45,1,1076
7500,16,33,45,2,1077
7501,16,33,45,2,1077
7502,16,33,45,2,1077
7503,16,33,45,2,1077
7504,16,33,45,2,1077
7505,16,33,45,3,1078
7506,16,33,45,3,1078
7507,16,33,45,3,1078
7508,16,33,45,3,1078
7509,16,33,45,3,1078
7510,16,33,45,4,1079
7511,16,33,45,4,1079
7512,16,33,45,4,1079
7513,16,33,45,4,1079
7514,16,33,45,4,1079
7515,16,33,46,1,1080
7516,16,33,46,1,1080
7517,16,33,46,1,1080
7518,16,33,46,1,1080
7519,16,33,46,1,1080
7520,16,33,46,2,1081
7521,16,33,46,2,1081
7522,16,33,46,2,1081
7523,16,33,46,2,1081
7524,16,33,46,2,1081
7525,16,33,46,3,1082
7526,16,33,46,3,1082
7527,16,33,46,3,1082
